"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"93",632,812,1183,2474,2306,1569,0.353021602406344,0.667804676184565,0.52946001367054,2.09129332206255,0.321868730295214,216.8478,3510.3772,-1992.972,0,2197,135,17.0357418060303,180,-1.375,7.875,27,8,0.482733916033816
"94",1134,1533,2088,2639,3198,2764,0.116564417177914,0.206738706288459,0.174828133262824,1.26388888888889,0.209988649262202,-839.7938,4838.4048,-2936.5265,0,1427,162.552810668945,8.6913013458252,117.552810668945,1.75,3.75,12,4,0.314953182635014
"95",978,1202,1480,2019,2423,2058,0.154044012575021,0.377980364656381,0.231033004714959,1.36418918918919,0.241609018703561,-620.7752,3692.2822,-2173.6917,31.33,1620,54.4623222351074,2.05277514457703,9.46232223510742,0.25,0.75,3,128,0.362367106442936
"96",1031,1418,1770,2217,2626,2442,0.112114371708051,0.218881598276369,0.168150470219436,1.25254237288136,0.194722474977252,-815.1506,4155.7857,-2435.4534,34.66,1774,135,1.6876049041748,90,0.625,0.875,3,2,0.292050494711703
"97",873,1097,1448,1861,2655,2295,0.124811121184648,0.257963772642099,0.187188397038828,1.28522099447514,0.294174993906897,-711.8802,3581.4905,-2541.7616,56,1769,153.434951782227,2.13429999351501,161.565048217773,-0.375,0.875,3,4,0.441208724259778
"98",1056,1369,1863,2418,3539,2897,0.129642606867554,0.244407257354236,0.194441200513839,1.29790660225443,0.310255460940392,-850.2588,4602.879,-3359.2636,0,1538,122.47119140625,6.20105361938477,77.47119140625,-2,3,10,2,0.465340120314669
"99",638,833,1060,1684,2157,1765,0.227405247813411,0.478527607361963,0.341045727819275,1.58867924528302,0.34100093254585,-334.8184,2919.742,-2042.0468,40.67,1874,3.366455078125,4.05866432189941,48.366455078125,-0.125,1.625,5,64,0.511421911421911
"100",954,1258,1728,2164,2576,2234,0.112024665981501,0.202677575306805,0.168015414258189,1.25231481481481,0.197026022304833,-694.5684,3966.8706,-2347.0802,26,1591,170.537673950195,2.90182161331177,144.462326049805,-1.5,2,6,2,0.295504704379138
"101",1006,1344,1886,2428,2810,2294,0.1256374594344,0.218548387096774,0.188434349287287,1.28738069989396,0.196763202725724,-651.9608,4328.201,-2493.9098,4.67,1401,66.8014068603516,1.8175220489502,21.8014068603516,-0.25,0.75,2,1,0.295113382305973
"102",767,1171,1588,2093,2410,1871,0.137190980711763,0.215094982536843,0.205758522341437,1.31801007556675,0.2056028014007,-487.3912,3665.7265,-2110.2089,0,1548,8.13010215759277,3.37228679656982,36.8698978424072,-0.875,1.375,4,64,0.308365637113918
"103",929,1196,1563,2023,2280,1914,0.128276631344116,0.259330251437592,0.192388122124634,1.29430582213692,0.186572989851678,-595.959,3651.9675,-1993.2136,0,1613,86.9872131347656,4.53271436691284,41.9872131347656,1.25,2,6,1,0.279823077923767
"104",898,1166,1597,2096,2578,2030,0.135120498239913,0.252326051779935,0.202653309868688,1.31246086412023,0.23497005988024,-577.3188,3779.7742,-2289.685,3.34,1634,120.963760375977,13.6557855606079,165.963760375977,2.375,5.875,19,8,0.352412884684469
"105",724,963,1156,1755,2117,1833,0.205771212641704,0.45907418761496,0.3086038124678,1.5181660899654,0.293614421020471,-420.8438,3090.6484,-1984.2054,34,1659,45,4.04469108581543,0,0.25,1.5,6,1,0.440354360775928
"106",770,933,1250,1681,2132,1783,0.14704878880928,0.316260639859114,0.220535561998977,1.3448,0.260792430514488,-507.182,3075.7112,-1959.2023,18.67,1714,111.801406860352,2.56950283050537,156.801406860352,1.625,1.625,4,8,0.391130820399113
"107",716,970,1305,1859,2138,1876,0.175094816687737,0.320601851851852,0.262600726813083,1.42452107279693,0.24194016845774,-427.9046,3232.8594,-2003.377,16.67,1793,118.300750732422,3.52040505409241,163.300750732422,-0.25,1.5,5,8,0.362857557717439
"108",868,1173,1640,2040,2135,1733,0.108695652173913,0.18618506795755,0.163021328623828,1.24390243902439,0.13112582781457,-539.5364,3600.9782,-1797.7678,0,1479,164.744888305664,2.71992325782776,150.255111694336,-0.125,1.125,3,16,0.196662693682956
"109",775,1071,1568,2201,2693,2203,0.167949058105598,0.272962483829237,0.251890171110227,1.40369897959184,0.264022529922553,-464.4462,3813.9611,-2519.0676,0,1651,26.5650520324707,2.13429999351501,18.4349479675293,-0.375,0.875,3,64,0.395987328405491
"110",669,931,1322,1922,2390,1982,0.184956843403206,0.310077519379845,0.277392510402219,1.45385779122542,0.287715517241379,-396.202,3325.6793,-2267.7257,11.33,1693,113.498565673828,11.8048343658447,68.4985656738281,0.875,4.625,16,1,0.431515151515152
"111",864,1161,1533,1917,2684,2282,0.111304347826087,0.207075064710958,0.166932328648022,1.25048923679061,0.27294285036756,-728.5514,3680.4546,-2533.9977,36.67,1319,85.4260787963867,11.8048343658447,40.4260787963867,0.875,5.125,16,1,0.409365737996443
"112",1187,1595,1927,2267,2735,2551,0.0810681926561755,0.172501268391679,0.121587793539158,1.17644006227296,0.173316173316173,-998.0498,4420.0783,-2480.6592,29.34,1445,26.5650520324707,1.06752026081085,18.4349479675293,0.5,0.5,1,64,0.259946380697051
"113",879,1161,1454,1805,2517,2247,0.107701749002762,0.222857142857143,0.161527841693511,1.2414030261348,0.267690757995467,-762.3478,3533.1731,-2398.459,26,1448,48.366455078125,5.73025560379028,93.366455078125,0.375,2.375,8,16,0.40148558479164
"114",865,1193,1528,2315,2855,2505,0.204787926099401,0.393775642950065,0.307141927930272,1.51505235602094,0.302760666210358,-523.489,4043.4973,-2751.8464,32.67,1830,18.4349365234375,0.754894495010376,63.4349365234375,0.5,0.5,1,64,0.454089198129349
"115",957,1286,1594,2007,2601,2267,0.114690363787837,0.234952781886449,0.17201166180758,1.25909661229611,0.240047675804529,-763.0946,3828.3625,-2399.8581,14.67,1477,56.5921745300293,13.2025480270386,11.5921745300293,0.125,5.375,19,128,0.36002860207365
"116",1404,1733,2220,2842,3361,2699,0.122876333465034,0.276051837386828,0.184296296296296,1.28018018018018,0.20444364809174,-906.5408,5233.8222,-2886.5952,4,1650,109.798873901367,6.31755065917969,64.7988739013672,-0.25,2.75,9,1,0.30663800053749
"117",1127,1513,2098,2795,3888,3155,0.14244839566728,0.251388588328645,0.213650761213855,1.33222116301239,0.299031072502506,-845.7824,5160.6793,-3668.5589,4.67,1408,45,0.337614715099335,90,0.125,0.125,1,32,0.44850914557755
"118",1127,1565,1952,2549,3473,3106,0.13263719173517,0.256906790601601,0.19893368877041,1.30584016393443,0.28036866359447,-946.1272,4850.2823,-3344.0782,0,1687,45,2.36199140548706,90,-0.125,0.875,3,16,0.420514238319049
"119",1255,1645,2183,2903,3740,3224,0.141565080613449,0.273161848395174,0.212326747272191,1.3298213467705,0.262873543812257,-913.425,5344.2869,-3515.9971,2.66,1790,14.0362548828125,1.96786379814148,59.0362548828125,-0.375,0.875,3,64,0.394277032160041
"120",964,1247,1587,2098,3084,2576,0.138670284938942,0.290936005465725,0.207977207977208,1.32199117832388,0.320488118175979,-777.9896,4035.7524,-2936.0183,32,1841,109.653823852539,7.06204414367676,64.6538238525391,0.5,3,9,1,0.480680723536337
"121",723,1021,1289,2238,2793,2009,0.26906719591721,0.521371277881551,0.403543586109142,1.73622963537626,0.368446839784419,-227.8488,3684.3341,-2538.5988,56,2087,108.434951782227,0.754894495010376,63.4349517822266,-0.75,0.75,1,1,0.55260257195346
"122",899,1276,1618,1961,3068,2727,0.0958368259290305,0.1740233384069,0.143735158541696,1.21199011124845,0.309432351685873,-915.4148,3961.2349,-3022.1474,18.67,1910,180,0.954841256141663,135,0.375,0.375,1,4,0.464099007788328
"123",1785,2366,2837,3336,4164,3762,0.0808358982666451,0.178942838700423,0.121244026889123,1.17589002467395,0.189544350807028,-1494.2688,6559.1417,-3746.8318,21.33,1742,90,0,45,0,0,0,128,0.284296222238092
"124",1634,2149,2507,3095,3661,3111,0.104962513388076,0.249872514023457,0.157429718875502,1.23454327881931,0.187094682230869,-1201.0166,5903.5802,-3144.8142,28,1959,142.125015258789,2.71992325782776,172.874984741211,-0.625,1.125,4,4,0.280619275350571
"125",1016,1451,1915,2321,3033,2706,0.0958451369216242,0.163921188630491,0.143750737637201,1.21201044386423,0.225949878738884,-894.7268,4427.7808,-2864.8212,48.67,2014,45,1.35022449493408,90,0,0.5,2,64,0.338890572900879
"126",2064,2959,3629,4113,4791,4144,0.0625161456987858,0.116256725595696,0.0937681627381337,1.13337007440066,0.138004750593824,-1732.942,7948.7876,-4106.4546,0,1830,90,0,45,0,0,0,32,0.206994834035984
"127",1747,2270,2870,3215,3963,3490,0.056696795398521,0.117610963387196,0.0850382055706187,1.12020905923345,0.159959022391336,-1470.4624,6346.7135,-3482.3495,18,1546,146.888656616211,6.52698659896851,101.888656616211,-1.5,3.75,10,4,0.239920977537133
"128",1725,2244,2869,3284,4159,3590,0.0674467739314156,0.137208225881108,0.101161940359145,1.14464970372952,0.183551508252703,-1436.4134,6436.9927,-3692.6679,29.34,1581,98.1301040649414,1.6876049041748,53.1301040649414,-0.125,0.625,2,1,0.275307675891015
"129",590,809,973,1482,2183,1835,0.207331975560081,0.439399171270718,0.310934636530238,1.52312435765673,0.38339670468948,-430.3768,2735.554,-2138.6488,42,1683,116.565048217773,2.13429999351501,71.5650482177734,2,2,5,2,0.57500396008237
"130",863,1155,1595,2133,2362,1783,0.14431330472103,0.257096435056867,0.216440927987126,1.33730407523511,0.19383371240839,-464.8428,3699.1361,-2001.1191,0,1424,90,0,45,0,0,0,64,0.290713834491472
"131",661,830,1106,1511,2386,1895,0.15475735575086,0.317348377997179,0.232091690544413,1.36618444846293,0.366552119129439,-522.6476,2897.2847,-2288.4866,13.34,1477,91.9749450683594,6.89389324188232,136.974945068359,0.125,2.875,10,16,0.54974946313529
"132",728,1059,1551,2162,2684,2091,0.164556962025316,0.254202030287902,0.246802208159418,1.39393939393939,0.267532467532468,-434.225,3738.7212,-2470.8999,0.67,1452,71.5650482177734,3.01696133613586,26.5650482177734,-0.5,1.25,4,1,0.401251328060442
"133",1101,1489,2029,2495,3141,2685,0.103006189213086,0.181676413255361,0.154492209083877,1.22966978807294,0.215087040618956,-864.4386,4660.1941,-2883.472,0.67,1446,152.354019165039,5.64121961593628,162.645980834961,-4.625,5.875,16,2,0.322599361763853
"134",959,1357,1860,2496,3335,2774,0.146005509641873,0.24595869750174,0.218983128658327,1.34193548387097,0.283926852743022,-720.5818,4550.4693,-3160.562,4,1650,109.798873901367,6.31755065917969,64.7988739013672,-0.25,2.75,9,1,0.425849292657107
"135",1083,1491,2028,2630,3589,3012,0.129240017174753,0.225417509173968,0.193839218632607,1.29684418145957,0.277906355705893,-861.4742,4902.8313,-3396.974,0,1446,104.036239624023,3.93109583854675,149.036239624023,1.125,1.875,6,8,0.416822429906542
"136",869,1232,1749,2405,3116,2390,0.157920077034184,0.256952604778692,0.236851606691539,1.37507146941109,0.280986639260021,-552.713,4250.6955,-2853.2324,0,1473,171.869903564453,6.72136926651001,126.869903564453,0.625,2.625,9,4,0.421436645771247
"137",720,1053,1559,2547,3031,2147,0.240623477837311,0.379883112888342,0.360891269937903,1.6337395766517,0.320697167755991,-188.0026,4093.0652,-2743.1876,1.33,2021,135,12.2994165420532,90,-1.75,5,18,1,0.48099335584359
"138",808,1157,1703,2442,3184,2414,0.178287092882992,0.279881836085442,0.267398383789651,1.43394010569583,0.30304890525885,-466.9604,4226.3744,-2951.9493,0.67,1712,119.05460357666,21.1108837127686,74.0546035766602,0.125,8.875,29,1,0.454526854219949
"139",920,1257,1673,2157,3239,2850,0.126370757180157,0.228474320241692,0.189531392768568,1.28930065750149,0.318811074918567,-840.7152,4177.8932,-3199.4784,0.67,1614,12.5288076400757,12.9793500900269,32.4711923599243,-1.375,5.375,17,64,0.478167938931298
"140",826,1101,1628,2441,3051,2413,0.199803391496682,0.337905236907731,0.299668263914486,1.49938574938575,0.30412481299423,-416.1782,4150.001,-2864.2182,0.67,1682,104.886268615723,18.8087368011475,59.8862686157227,0.25,8,25,1,0.456138476332942
"141",856,1156,1581,2266,2985,2433,0.178060826618144,0.321113819613726,0.267056530214425,1.43327008222644,0.307490144546649,-549.8568,4030.3806,-2820.8215,1.33,1793,84.4724578857422,7.39395809173584,39.4724578857422,0.25,3,12,2,0.461184714770612
"142",851,1234,1726,2266,3310,2855,0.135270541082164,0.216328819806105,0.202880400751409,1.31286210892236,0.314535345512311,-760.741,4257.8359,-3267.3238,0,1500,145.491470336914,9.19103336334229,169.508529663086,-3.125,5.375,14,4,0.471756179886826
"143",1221,1654,2207,2783,3716,3426,0.115430861723447,0.209652762611924,0.173128944995491,1.26098776619846,0.25476954246159,-1052.3166,5288.2847,-3619.1762,0,1573,18.4349479675293,1.50952696800232,26.5650520324707,-0.625,0.875,3,64,0.382122056216764
"144",964,1312,1847,2405,3355,2834,0.131232361241769,0.222914669223394,0.196825396825397,1.3021115322144,0.289888504421376,-780.0376,4480.058,-3223.6429,0,1448,158.198593139648,2.56950283050537,156.801406860352,-0.375,1.125,4,8,0.434790965881788
"145",626,877,1296,2340,2578,1883,0.287128712871287,0.481372187384729,0.430633851230579,1.80555555555556,0.330924109447599,-38.1733999999999,3597.123,-2355.6497,0,2197,135,17.0357418060303,180,-1.375,7.875,27,8,0.496322106078204
"146",1053,1469,1967,2613,3462,2965,0.141048034934498,0.24775638567155,0.211548957537387,1.32841891204881,0.275372996868668,-812.2616,4811.2199,-3294.1141,0,1348,105.25511932373,2.71992325782776,60.2551193237305,-0.375,1.125,3,1,0.413021456856064
"147",863,1202,1724,2474,3463,2723,0.178656503096713,0.295438430631057,0.267952840300107,1.43503480278422,0.335261229998072,-576.5956,4407.4193,-3303.1663,0,1523,76.8274459838867,11.3719148635864,31.8274459838867,-0.875,4.875,17,1,0.502843373493976
"148",812,1064,1424,1979,2541,1961,0.163091389950044,0.312922868741543,0.244601145879242,1.38974719101124,0.28171500630517,-496.0526,3540.1232,-2292.3973,0,1579,88.0250625610352,13.5937662124634,43.0250625610352,-2.625,6.375,19,1,0.422519228344471
"149",767,1011,1400,1943,2475,1960,0.16242895602752,0.295655014701078,0.243606998654105,1.38785714285714,0.27741935483871,-474.5044,3453.3527,-2269.2554,0,1603,155.095230102539,14.4268436431885,159.904769897461,0.125,5.875,21,8,0.416075345116759
"150",770,1135,1705,2755,3896,2945,0.23542600896861,0.364027180696159,0.353099428315211,1.6158357771261,0.391180146402428,-386.2152,4670.4316,-3775.2079,0,1820,102.011474609375,21.8228321075439,57.011474609375,-3.375,9.375,34,1,0.586717843434794
"151",1122,1625,2205,2781,3822,3379,0.115523465703971,0.189548505989206,0.173267823122431,1.26122448979592,0.268292682926829,-999.6196,5256.0684,-3707.2427,0,1418,106.699241638184,9.87092685699463,61.6992416381836,1.125,4.125,13,2,0.402405640812941
"152",1428,1890,2497,3094,4018,3426,0.106778751565015,0.202592642866839,0.160153804882411,1.23908690428514,0.233461243284728,-1127.9656,5854.6324,-3697.4306,0,1349,144.462326049805,4.10029363632202,99.4623260498047,-1.25,1.75,6,4,0.350164991174891
"153",826,1153,1554,2023,2724,2368,0.131115459882583,0.227537356879488,0.19664570230608,1.3018018018018,0.273492286115007,-672.323,3768.6528,-2613.6439,0.67,1551,132.597396850586,40.1435127258301,177.597396850586,6.25,19.75,68,8,0.410190487320323
"154",1273,1709,2234,2853,3715,3360,0.121682720660507,0.230608747485284,0.182506142506142,1.27708146821844,0.248949403261052,-1035.3544,5377.1885,-3550.3296,0,1512,86.633544921875,4.05866432189941,131.633544921875,1.625,1.875,6,32,0.373392722077485
"155",1061,1425,1752,2138,3190,2913,0.0992287917737789,0.205603494194098,0.148824058604292,1.2203196347032,0.290975313638203,-1012.0158,4311.2925,-3116.9763,24.67,1352,90,0,45,0,0,0,64,0.436418816388467
"156",797,1169,1660,2518,3469,2497,0.205361416945907,0.329923863723756,0.308005265047266,1.51686746987952,0.352700331448625,-423.7284,4341.7759,-3213.4118,32.67,1781,150.945388793945,7.33339262008667,105.945388793945,-0.25,3,10,4,0.528998927770738
"157",1301,1648,2036,2403,3588,3429,0.0826762784410903,0.188688946015424,0.124000450501183,1.18025540275049,0.275960170697013,-1261.434,4954.1411,-3544.1806,0,1288,135,1.01275038719177,90,-0.375,0.375,1,1,0.413903458085163
"158",1523,1997,2379,2855,3436,3142,0.0909438288116163,0.208497590889181,0.136402712771038,1.20008406893653,0.18177128116939,-1221.6046,5540.0361,-3079.1531,6,1270,90,0.954841256141663,135,-0.375,0.375,1,64,0.272633479494454
"159",1065,1517,2024,2659,3538,3070,0.135596839632714,0.232890779725666,0.20337354542543,1.31373517786561,0.272204243078029,-856.6654,4922.9867,-3386.9447,2.66,1790,14.0362548828125,1.96786379814148,59.0362548828125,-0.375,0.875,3,64,0.408269662921348
"160",1081,1515,2073,2626,3626,2941,0.117684613747606,0.198706431908013,0.176508139163741,1.26676314520019,0.272503948061063,-874.8218,4923.5601,-3378.4287,8,1560,56.3099365234375,3.4389123916626,101.309936523438,1.5,2.25,8,8,0.408720063163435
"161",1099,1459,1929,2543,3491,2945,0.137298747763864,0.261254361330951,0.205925097820011,1.31829963711768,0.288191881918819,-850.991,4763.4687,-3303.6344,0,1538,122.47119140625,6.20105361938477,77.47119140625,-2,3,10,2,0.432247947606309
"162",1085,1395,1724,2120,3155,2953,0.103017689906348,0.228769497400347,0.15450643776824,1.22969837587007,0.293297806927649,-1018.8644,4282.8359,-3115.721,24.67,1352,90,0,45,0,0,0,64,0.439901629265294
"163",759,971,1208,2193,2560,1912,0.289620699794178,0.656754233897853,0.434367190945171,1.81539735099338,0.358811040339703,-185.461,3545.5793,-2320.2835,5.33,2075,78.6900634765625,1.21711814403534,123.690063476562,0.75,0.75,2,32,0.538145150590421
"164",999,1280,1591,2092,2799,2414,0.136030409991854,0.302061979983118,0.204017917741279,1.31489629164048,0.275170842824601,-757.8878,3967.6993,-2615.0731,32.66,1480,48.366455078125,5.73025560379028,93.366455078125,0,2.25,9,32,0.41270925862658
"165",1059,1449,1776,2054,2689,2455,0.0725848563968668,0.145748138827724,0.108863072705913,1.15653153153153,0.20447928331467,-956.7232,4083.3429,-2486.6678,14,1439,9.68878650665283,9.83200359344482,35.3112134933472,-4,5.75,21,128,0.306684581793752
"166",369,393,431,708,631,472,0.243195785776997,1.31279620853081,0.364633611232997,1.64269141531323,0.188323917137476,-105.2498,1168.5335,-468.3074,10,2038,106.927513122559,5.72043323516846,61.9275131225586,0.5,2.25,7,1,0.282352941176471
"167",1372,1996,2532,3017,4166,3586,0.0874031357001261,0.153093434343434,0.131092891251464,1.19154818325434,0.243953418931024,-1262.0514,5896.1886,-3890.369,17.33,1857,18.4349365234375,0.754894495010376,63.4349365234375,0.25,0.25,1,64,0.36590281406285
"168",1529,2026,2596,2934,3606,3231,0.061121157323689,0.119968765528501,0.0916734472470843,1.13020030816641,0.162850693324734,-1305.2434,5746.5061,-3223.7382,18,1546,146.888656616211,6.52698659896851,101.888656616211,-1.5,3.75,10,4,0.244256348246675
"169",612,806,870,1979,2156,1717,0.389259389259389,1.06226053639847,0.583786629233199,2.27471264367816,0.424983476536682,-11.846,3023.1906,-2026.2718,112,2135,57.9946174621582,17.4565906524658,12.9946174621582,3.125,7.375,25,128,0.637369899223525
"170",752,1058,1558,2009,2542,2265,0.126436781609195,0.19718433018538,0.189628591450596,1.28947368421053,0.24,-593.9908,3638.3326,-2459.6196,28,1498,116.565048217773,5.32285261154175,71.5650482177734,-0.875,2.375,8,2,0.359956102914279
"171",758,1087,1442,2351,3357,2437,0.239651990508832,0.427241962774958,0.359430604982206,1.63037447988904,0.399041466972286,-380.147,4058.699,-3154.5786,25.34,1488,127.40535736084,14.9766092300415,82.4053573608398,2.875,6.875,23,2,0.598499843733722
"172",555,838,934,2631,2541,1780,0.47601683029453,1.04148766417086,0.713925115692049,2.8169164882227,0.462446043165468,395.0128,3592.8379,-2313.3521,4,1900,20.5560455322266,8.10443592071533,24.4439544677734,1.25,3.5,11,128,0.693569270608546
"173",612,833,1060,1727,1948,1526,0.239325439540725,0.476700971983991,0.358923766816143,1.62924528301887,0.295212765957447,-228.2554,2854.5154,-1757.8343,19.33,1639,92.815559387207,14.2772426605225,47.815559387207,-0.5,6,20,1,0.442745554262922
"174",613,820,1150,1900,2278,1688,0.245901639344262,0.446056857380754,0.36879200131126,1.65217391304348,0.329054842473746,-195.0668,3106.6489,-2079.7148,49.33,1333,74.7448806762695,2.71992325782776,29.7448806762695,-0.375,1.125,3,1,0.493510281464197
"175",939,1204,1451,1997,2659,2143,0.158352668213457,0.37279803359279,0.237494562853415,1.3762922122674,0.293917274939173,-638.6214,3720.0575,-2413.4759,32,1305,164.744888305664,2.71992325782776,150.255111694336,0.375,1.125,3,4,0.440822284393626
"176",525,774,833,1856,1689,1285,0.380438824841949,0.876606683804627,0.570552147239264,2.2280912364946,0.339413164155432,84.6803999999999,2703.6695,-1478.4283,66,1828,94.4671630859375,28.1449298858643,139.467163085938,5.375,13.875,40,8,0.509018830525273
"177",752,1004,1469,2330,2935,2316,0.226638589102395,0.391008174386921,0.33991314646664,1.58611300204221,0.332879200726612,-333.6198,3903.7262,-2785.6633,0,1498,8.13010215759277,1.6876049041748,36.8698978424072,0.125,0.625,2,64,0.499262118288114
"178",882,1211,1615,2590,3306,2565,0.231866825208086,0.430197670314155,0.347758887171561,1.60371517027864,0.343629343629344,-410.3194,4394.905,-3093.8281,55.33,1611,93.3664627075195,4.05866432189941,48.3664627075195,1.125,1.875,6,2,0.515391648887534
"179",699,898,1083,1929,1600,1245,0.280876494023904,0.663946005336682,0.421244813278008,1.78116343490305,0.192694744688781,-67.8252000000001,2936.6061,-1288.7986,18,2563,140.042449951172,11.3719148635864,174.957550048828,-0.5,5.5,19,4,0.288988261598658
"180",814,1079,1432,2191,2593,2052,0.209494893734474,0.405535370805728,0.314198978887816,1.53002793296089,0.288447204968944,-383.1944,3724.0066,-2362.7142,0,1633,119.054611206055,7.33339262008667,164.054611206055,-1.5,3.25,12,8,0.432617066202956
"181",851,1188,1578,2643,3178,2473,0.252309879175551,0.464700235622655,0.378419992893521,1.67490494296578,0.336417157275021,-310.7312,4353.2613,-2959.6216,0,1738,57.9946174621582,4.49514865875244,12.9946174621582,1.125,1.875,7,128,0.504572690003154
"182",582,803,917,2515,2340,1572,0.465617715617716,1.09362168081029,0.698324836125273,2.74263904034896,0.436905127417869,384.8958,3421.9628,-2057.5259,44.67,2330,119.248825073242,13.4293937683105,164.248825073242,3.375,5.875,20,8,0.655257099002302
"183",583,857,1028,2045,2332,1895,0.330946957370648,0.661850839515814,0.496339677891654,1.98929961089494,0.388095238095238,-97.3052,3209.4221,-2234.1845,60,1855,71.5650482177734,2.26363611221313,26.5650482177734,-0.75,1,3,128,0.58205624163071
"184",1042,1516,1875,2426,2947,2594,0.128109741920484,0.234988058683043,0.19214227595025,1.29386666666667,0.222314392368312,-803.553,4482.8496,-2714.9381,51.33,1941,33.6900672912598,3.4389123916626,11.3099327087402,0.75,1.5,6,128,0.33343701399689
"185",972,1410,1815,2398,2852,2528,0.138381201044386,0.242957159526588,0.207547169811321,1.32121212121212,0.222198414398972,-715.0904,4340.64,-2655.3712,30.66,1987,173.659805297852,2.16078901290894,128.659805297852,0.125,0.875,3,2,0.333261917514729
